movie_id,imdb_id,tmdb_id,rating,average_rating,title
161582,2582782,338766,4.0,3.89462,Hell or High Water (2016)
161634,4160708,300669,4.0,3.51209,Don't Breathe (2016)
161922,1878870,376660,3.5,3.68814,The Edge of Seventeen (2016)
161966,3716530,337674,4.0,3.46585,Elle (2016)
162082,5700672,396535,3.5,3.84917,Train to Busan (2016)
162350,2404435,333484,3.5,3.42696,The Magnificent Seven (2016)
162478,2461150,213681,3.5,2.93973,Masterminds (2016)
162602,3631112,346685,1.0,3.25028,The Girl on the Train (2016)
162606,2140479,302946,2.5,3.74204,The Accountant (2016)
163645,2119532,324786,4.5,3.89475,Hacksaw Ridge (2016)
164179,2543164,329865,4.5,4.051,Arrival (2016)
164367,4547056,375366,3.5,3.43369,The Girl with All the Gifts (2016)
164917,5895028,407806,4.0,3.86512,13th (2016)
164981,3640424,369885,2.5,3.51471,Allied (2016)
165101,3062096,207932,3.0,3.12575,Inferno (2016)
165103,2387499,331313,3.5,3.17867,Keeping Up with the Joneses (2016)
165347,3393786,343611,3.0,3.17491,Jack Reacher: Never Go Back (2016)
165551,3741834,334543,4.5,3.91261,Lion (2016)
166024,2654430,367412,4.5,4.23586,Whiplash (2013)
166534,4972582,381288,4.5,3.59334,Split (2017)
167018,4501244,356305,3.0,3.30353,Why Him? (2016)
167544,4572514,388399,4.0,3.67977,Patriots Day (2016)
167546,1800302,334524,4.0,3.44681,Gold (2016)
167832,4857264,411088,3.0,4.00401,The Invisible Guest (2017)
168326,5462602,416477,4.0,3.78174,The Big Sick (2017)
168330,5710514,425591,4.5,3.50757,I Don't Feel at Home in This World Anymore (2017)
168344,1972591,274857,3.5,3.29362,King Arthur: Legend of the Sword (2017)
168492,5726616,398818,3.0,3.91814,Call Me by Your Name (2017)
168608,2396589,414425,3.5,3.63052,Mudbound (2017)
168612,1219827,315837,3.0,3.19486,Ghost in the Shell (2017)
169864,5442430,395992,2.0,3.30361,Life (2017)
169900,1212428,314095,3.0,3.22953,The Lost City of Z (2017)
169992,4158096,334521,4.0,3.05973,Free Fire (2017)
170355,1619856,185789,3.0,4.12378,Mulholland Dr. (1999)
170357,6648926,444705,3.0,3.7694,Dave Chappelle: The Age of Spin (2017)
170705,0185906,331214,5.0,4.41144,Band of Brothers (2001)
170809,6673840,440642,3.0,3.52066,The Spacewalker (2017)
170813,1469304,339846,3.0,2.83937,Baywatch (2017)
171011,5491994,420714,4.0,4.42426,Planet Earth II (2016)
171763,3890160,339403,4.0,3.79369,Baby Driver (2017)
171819,1517225,110608,3.5,3.20588,The Enemy (2011)
172887,0368574,24914,4.0,3.633,Kid's Story (2003)
173145,3450958,281338,1.0,3.60179,War for the Planet of the Apes (2017)
173209,4758646,354287,3.5,2.98929,War Machine (2017)
173369,5742374,398181,2.5,3.52293,You Were Never Really Here (2017)
173941,2406566,341013,3.0,3.33367,Atomic Blonde (2017)
174055,5013056,374720,3.5,3.78122,Dunkirk (2017)
174909,5439796,399170,4.0,3.54602,Logan Lucky (2017)
175303,1396484,346364,2.5,3.49403,It (2017)
175585,4633690,339692,5.0,3.69258,Shot Caller (2017)
175661,1959563,390043,3.5,3.56397,The Hitman's Bodyguard (2017)
175791,6794424,450875,4.5,3.97839,LA 92 (2017)
176349,6788942,455714,3.0,3.67016,Bad Genius (2017)
176371,1856101,335984,4.0,3.96527,Blade Runner 2049 (2017)
176423,6333060,432976,3.0,3.96168,Icarus (2017)
176751,3532216,337170,4.5,3.68541,American Made (2017)
176929,5308322,440021,2.0,3.45204,Happy Death Day (2017)
176937,3348730,298250,0.5,2.85457,Jigsaw (2017)
177239,3881784,395993,3.0,3.26935,Stronger (2017)
177593,5027774,359940,4.0,3.98237,"Three Billboards Outside Ebbing, Missouri (2017)"
177737,5729348,432836,2.0,3.70968,Memoir of a Murderer (2017)
177763,3402236,392044,2.0,3.35625,Murder on the Orient Express (2017)
178521,4225622,419479,3.0,3.26995,The Babysitter (2017)
178523,6214928,452507,2.0,3.04928,1922 (2017)
178613,0251654,16275,5.0,4.00598,Dave Chappelle: Killin' Them Softly (2000)
178667,3748172,343674,4.5,3.26227,Gerald's Game (2017)
179119,4686844,402897,4.5,3.73182,The Death of Stalin (2017)
179135,6769208,463612,4.0,4.30068,Blue Planet II (2017)
179221,5657856,398175,4.0,3.55266,Brawl in Cell Block 99 (2017)
179779,6878038,437068,3.5,3.82663,A Taxi Driver (2017)
179983,5311542,423612,4.5,3.69037,Never Look Away (2018)
180045,4209788,396371,2.0,3.76448,Molly's Game (2017)
182715,2798920,300668,2.5,3.59376,Annihilation (2018)
183197,7807952,488223,3.5,3.81656,Dave Chappelle: Equanimity (2017)
183227,7808620,494368,3.5,3.78625,Dave Chappelle: The Bird Revelation (2017)
183421,2873282,401981,2.0,3.26579,Red Sparrow (2018)
183611,2704998,445571,2.5,3.58878,Game Night (2018)
183613,5649108,397722,2.0,3.45191,Thoroughbreds (2018)
183837,5083738,375262,3.0,3.83982,The Favourite (2018)
184015,5783956,433310,3.0,3.19425,When We First Met (2018)
184023,7153766,467660,3.5,3.19983,Unsane (2018)
184469,8005338,505159,3.0,3.12097,Chris Rock: Tamborine (2018)
184471,1365519,338970,1.0,3.08713,Tomb Raider (2018)
184931,1137450,395990,3.0,3.06614,Death Wish (2018)
184997,5164432,449176,4.0,3.63456,"Love, Simon (2018)"
184999,1563742,454619,2.5,3.17887,Overboard (2018)
185029,6644200,447332,3.5,3.69235,A Quiet Place (2018)
185319,7946422,506072,2.5,3.41033,Prospect (2018)
185435,3317234,456750,3.0,2.61674,"Game Over, Man! (2018)"
185473,2531344,437557,0.5,3.19893,Blockers (2018)
186363,7215388,474753,4.0,3.64167,The China Hustle (2018)
186367,7983794,502164,4.0,3.68269,Operation Odessa (2018)
187231,6212478,489931,4.0,3.54502,American Animals (2018)
187505,5610554,400579,4.0,3.51036,Tully (2018)
187541,3606756,260513,3.0,3.62913,Incredibles 2 (2018)
187593,5463162,383498,3.0,3.78425,Deadpool 2 (2018)
188189,5688932,424781,4.5,3.71463,Sorry to Bother You (2018)
188383,4815122,455839,3.0,3.25357,Time Trap (2017)
188541,3860916,425972,3.5,3.30458,Cargo (2017)
188625,8342862,523902,3.0,3.61172,Evil Genius: The True Story of America's Most Diabolical Bank Heist (2018)
188797,2854926,455980,1.0,3.33641,Tag (2018)
188829,8267604,517814,4.5,3.93949,Capernaum (2018)
189203,6499752,500664,3.0,3.7717,Upgrade (2018)
189333,4912910,353081,3.5,3.80894,Mission: Impossible - Fallout (2018)
189363,5164214,402900,0.5,3.19907,Ocean's Eight (2018)
189713,7349662,487558,3.0,3.71944,BlacKkKlansman (2018)
189805,5093026,433498,3.5,3.57193,Papillon (2017)
189885,6742252,486947,4.0,3.84162,The Guilty (2018)
190401,6218358,474051,3.5,3.44842,Calibre (2018)
190551,7242142,489930,4.0,3.66562,Blindspotting (2018)
190555,7668870,489999,3.0,3.75832,Searching (2018)
190939,7040874,484247,1.5,3.47743,A Simple Favor (2018)
191351,3846674,466282,3.5,3.43641,To All the Boys I've Loved Before (2018)
191459,4971344,440161,3.0,3.43562,The Sisters Brothers (2018)
191491,2677722,433501,4.0,2.89655,City of Lies (2018)
191869,2837574,429203,3.0,3.3469,The Old Man & the Gun (2018)
192245,6628394,446021,4.0,3.57238,Bad Times at the El Royale (2018)
192381,6217306,424121,2.5,3.15204,Apostle (2018)
192385,1517451,332562,5.0,3.58261,A Star Is Born (2018)
192579,6921996,463272,3.0,3.38693,Johnny English Strikes Again (2018)
192697,6987770,489929,3.0,3.0979,Destination Wedding (2018)
192803,1727824,424694,4.5,3.68013,Bohemian Rhapsody (2018)
193477,6679794,454227,3.0,3.40069,Outlaw King (2018)
193599,8359848,507076,2.5,3.61829,Climax (2018)
193942,7401588,491418,1.5,3.70063,Instant Family (2018)
194348,4595882,401847,3.5,3.48406,Can You Ever Forgive Me? (2018)
194396,4530422,438799,3.5,3.32294,Overlord (2018)
194400,4218572,401469,3.5,3.28603,Widows (2018)
195167,4669788,339380,2.5,3.67444,On the Basis of Sex (2018)
195295,6491178,438674,4.5,3.47424,Dragged Across Concrete (2019)
195497,6266538,429197,3.0,3.58602,Vice (2018)
195921,7959026,504172,4.0,3.39301,The Mule (2018)
196889,6823368,450465,3.0,3.24304,Glass (2019)
196893,5719748,438650,4.0,3.1374,Cold Pursuit (2019)
197199,2452244,449563,1.5,2.86067,Isn't It Romantic (2019)
197203,1488606,399361,3.0,3.17874,Triple Frontier (2019)
197343,5886046,522681,2.0,3.24291,Escape Room (2019)
197691,9412098,567860,4.0,3.6369,Fyre (2019)
197711,6857112,458723,1.5,3.53451,Us (2019)
197883,8637428,565310,4.0,3.81953,The Farewell (2019)
197885,8151874,512263,4.0,3.60425,Honey Boy (2019)
197909,7843600,575190,4.0,3.4898,Fyre Fraud (2019)
198151,1464335,335787,2.5,3.0,Uncharted (2022)
199333,7125774,483983,3.5,3.68878,Balloon (2018)
199538,9573980,586129,3.0,3.48315,Leaving Neverland (2019)
199910,5932728,411728,3.0,3.49713,The Professor and the Madman (2019)
199974,5461944,416144,4.0,3.63729,Hotel Mumbai (2019)
200332,2066051,504608,4.0,3.55035,Rocketman (2019)
201368,2139881,459992,2.0,3.3703,Long Shot (2019)
201749,1618434,514999,3.5,3.11529,Murder Mystery (2019)
202103,6292852,505948,2.5,3.49903,I Am Mother (2019)
202155,7339248,480001,4.0,3.38669,The Art of Self-Defense (2019)
202429,7131622,466272,3.5,3.77986,Once Upon a Time... in Hollywood (2019)
202439,6751668,496243,4.0,4.3039,Parasite (2019)
202934,7456310,484641,4.0,3.34283,Anna (2019)
203322,4364194,463257,4.0,3.82637,The Peanut Butter Falcon (2019)
203375,1950186,359724,4.0,3.97043,Ford v Ferrari (2019)
203691,6016744,566221,4.5,3.57647,The Edge of Democracy (2019)
203934,8781414,539892,3.5,3.45489,Freaks (2019)
204318,4068576,400090,3.5,3.50453,The Nightingale (2018)
204352,2935510,419704,3.0,3.17681,Ad Astra (2019)
204388,8991268,566213,3.0,3.78802,Honeyland (2019)
204686,7638348,513310,3.5,3.40066,Boss Level (2021)
204704,7798634,567609,2.0,3.55112,Ready or Not (2019)
204710,8233874,538227,2.5,3.11207,Extra Ordinary (2019)
204826,5822564,487680,2.0,2.73228,The Kitchen (2019)
204878,8526872,528888,4.0,3.54686,Dolemite Is My Name (2019)
205048,8688634,535292,4.0,3.26443,21 Bridges (2019)
205072,1560220,338967,1.5,3.28117,Zombieland: Double Tap (2019)
205287,2762506,446159,1.5,3.59029,Bacurau (2019)
205327,0385887,504562,3.5,3.41363,Motherless Brooklyn (2019)
206246,8228288,619264,3.0,3.60769,The Platform (2019)
206741,10648440,572164,3.0,3.58434,EXIT (2019)
206857,1302006,398978,3.0,3.65358,The Irishman (2019)
207313,8946378,546554,3.0,4.03418,Knives Out (2019)
208205,2527338,181812,2.0,2.77338,Star Wars: The Rise of Skywalker (2019)
208289,3513548,292011,3.5,3.69358,Richard Jewell (2019)
208703,8579674,530915,4.0,4.03624,1917 (2019)
208737,6924650,522162,2.0,3.37184,Midway (2019)
208747,5563334,511322,3.5,3.35465,The Good Liar (2019)
208807,8722346,536743,4.0,3.48263,Queen & Slim (2019)
209497,6803046,565743,2.0,3.36289,The Vast of Night (2019)
209917,6394270,525661,3.5,3.3832,Bombshell (2019)
209965,5727208,473033,4.0,3.77089,Uncut Gems (2019)
210539,11318602,656594,4.0,3.79605,Don't F**k With Cats: Hunting an Internet Killer (2019)
210861,8367814,522627,5.0,3.88534,The Gentlemen (2020)
210865,1502397,38700,1.0,3.09265,Bad Boys for Life (2020)
210867,5774060,443791,2.5,3.10671,Underwater (2020)
212373,7939766,500840,3.5,3.49678,I'm Thinking of Ending Things (2020)
212461,1051906,570670,1.5,3.46711,The Invisible Man (2020)
212587,8629748,581600,1.5,2.94705,Spenser Confidential (2020)
213397,9620292,582014,4.0,3.66692,Promising Young Woman (2020)
213892,8244784,514847,3.0,3.30846,The Hunt (2020)
213914,6048922,516486,3.5,3.55788,Greyhound (2020)
214690,8834524,529835,2.5,2.5,The Uppsala Kidnapping (2018)
214894,9139586,560204,3.5,2.92793,Arkansas (2020)
214922,5096470,624808,3.0,2.71143,Love Wedding Repeat (2020)
215241,4193072,572299,3.0,2.78302,How to Build a Girl (2020)
215711,11905962,594718,3.0,3.08414,Sputnik (2020)
216338,12117854,696000,3.5,2.84932,Jerry Seinfeld: 23 Hours to Kill (2020)
216402,9686708,579583,2.0,3.46051,The King of Staten Island (2020)
216795,7365860,476673,3.0,3.42857,Snow Steam Iron (2017)
216963,5918982,435615,2.5,3.40726,Possessor (2020)
217465,6723592,577922,4.0,3.57509,Tenet (2020)
218537,9484998,587792,4.0,3.87361,Palm Springs (2020)
218997,9076562,595148,4.0,2.86842,Irresistible (2020)
219059,6882604,606234,3.0,3.35303,Archive (2020)
219726,7556122,547016,2.0,3.3011,The Old Guard (2020)
220792,7550000,605116,3.0,2.93654,Project Power (2020)
221886,11317142,664300,3.0,3.53033,Shiva Baby (2021)
222137,7395114,499932,4.5,3.42833,The Devil All the Time (2020)
222593,7657566,505026,3.0,3.14846,Death on the Nile (2022)
223204,8847712,542178,2.0,3.57892,"The French Dispatch of the Liberty, Kansas Evening Sun (2021)"
224208,8633462,728118,4.5,3.83807,"Quo Vadis, Aida? (2021)"
224220,10919380,551804,3.0,3.24213,Freaky (2020)
224280,2382320,370172,3.5,3.52825,No Time to Die (2021)
225165,8508734,575774,4.0,3.26511,His House (2020)
225173,2948372,508442,3.5,3.8983,Soul (2020)
225625,13143964,740985,2.0,3.27831,Borat Subsequent Moviefilm: Delivery of Prodigious Bribe to American Regime for Make Benefit Once Glorious Nation of Kazakhstan (2020)
225920,10310140,602211,3.5,2.91743,Fatman (2020)
226202,6264654,550988,4.0,3.49917,Free Guy (2021)
226258,13243898,751490,4.5,3.82,The Mole: Undercover in North Korea (2020)
226580,8980602,720755,3.0,3.58644,The Kid Detective (2020)
228157,9608818,583903,3.5,3.6988,Our Friend (2019)
229431,6571548,628534,3.0,3.48082,The White Tiger (2021)
229797,8522006,520172,2.5,3.19832,Happiest Season (2020)
233171,13567480,773655,3.0,3.11424,Death to 2020 (2020)
233555,10016180,602269,2.0,3.07429,The Little Things (2021)
233993,9784798,583406,4.0,3.69883,Judas and the Black Messiah (2021)
235301,4761112,644583,4.5,3.69194,The Mauritanian (2021)
239258,11285280,776515,2.5,3.41875,Together Together (2021)
240452,0293429,460465,3.0,2.83016,Mortal Kombat (2021)
241272,7888964,615457,3.0,3.68638,Nobody (2021)
241294,11994750,693906,4.5,3.53333,Made You Look: A True Story About Fake Art (2020)
242772,9849004,673319,2.5,2.75532,Happily (2021)
243642,12361974,791373,2.5,3.45036,Zack Snyder's Justice League (2021)
244334,11083552,637649,4.0,3.53345,Wrath of Man (2021)
245078,9179096,560008,2.5,3.39,Minamata (2020)
246846,14372240,811703,4.0,3.82692,The Year Earth Changed (2021)
250010,14544192,823754,4.0,3.95302,Bo Burnham: Inside (2021)
250546,11337862,691179,3.0,3.19969,Friends: The Reunion (2021)
251086,6334354,436969,3.0,3.43865,The Suicide Squad (2021)
251234,7069210,423108,2.0,3.16692,The Conjuring: The Devil Made Me Do It (2021)
252590,9777666,588228,2.0,3.1958,The Tomorrow War (2021)
252930,10954652,631843,2.0,2.82182,Old (2021)
253976,3272066,579047,1.0,2.94133,Reminiscence (2021)
254154,11423214,842169,2.5,2.66667,Girl Next (2021)
254460,0870154,451048,3.5,3.19856,Jungle Cruise (2021)
254726,1160419,438631,2.0,3.97744,Dune (2021)
258451,9639470,576845,3.0,3.43471,Last Night in Soho (2021)
258857,12731980,785663,3.0,3.66981,Old Henry (2021)
259859,9115530,601470,4.0,3.23832,The Eyes of Tammy Faye (2021)
261271,10696784,618162,4.0,3.2562,The Harder They Fall (2021)
263009,10838180,624860,3.0,2.71798,The Matrix Resurrections (2021)
263405,7740496,597208,3.5,3.40385,Nightmare Alley (2021)
263407,11286314,646380,2.0,3.41039,Don't Look Up (2021)
263973,11214590,644495,4.5,3.0896,House of Gucci (2021)
265460,7144666,756999,2.5,3.32923,The Black Phone (2022)
266002,5537002,466420,1.5,3.59502,Killers of the Flower Moon (2023)
267654,16116174,899082,3.0,3.40082,Harry Potter 20th Anniversary: Return to Hogwarts (2022)
268642,1877830,414906,4.0,3.7268,The Batman (2022)
268732,11245972,646385,2.0,3.14596,Scream (2022)
269426,15255876,862965,2.5,3.38325,Emily the Criminal (2022)
269872,5834426,406759,1.0,2.58727,Moonfall (2022)
270696,2463208,696806,3.0,3.31795,The Adam Project (2022)
270698,6710474,545611,1.0,4.01676,Everything Everywhere All at Once (2022)
271865,13560574,760104,2.5,3.31454,X (2022)
271917,14114802,799876,3.5,3.61202,The Outfit (2022)
271965,13875460,787721,4.0,4.04167,Putin's Palace: History of World's Largest Bribe (2021)
272211,4998632,763285,3.5,2.96088,Ambulance (2022)
273133,8009428,705861,4.0,3.57564,Hustle (2022)
273383,18271228,960639,4.0,2.32143,Bill Maher: #Adulting (2022)
273891,12593682,718930,3.0,3.68131,Bullet Train (2022)
275157,13352968,758330,3.0,3.39791,"Good Luck to You, Leo Grande (2022)"
275243,3704428,614934,3.0,3.38508,Elvis (2022)
275917,8323668,843847,3.0,3.33678,Jerry & Marge Go Large (2022)
276015,14253846,833339,3.5,3.37781,Speak No Evil (2022)
276249,9198364,556694,2.0,3.40993,Three Thousand Years of Longing (2022)
276897,10731256,619730,2.0,3.30281,Don't Worry Darling (2022)
277066,7322224,497828,4.0,3.67584,Triangle of Sadness (2022)
277856,13640696,766475,3.0,3.2168,See How They Run (2022)
278312,6443346,436270,1.5,2.64916,Black Adam (2022)
278578,1016150,49046,3.5,3.8507,All Quiet on the Western Front (2022)
278690,10304142,664469,3.5,2.9021,Amsterdam (2022)
278800,12718300,724665,3.5,3.30577,"Confess, Fletch (2022)"
279812,9764362,593643,3.5,3.64905,The Menu (2022)
280990,14138650,800815,3.0,3.24084,The Pale Blue Eye (2022)
282561,7985704,739405,3.0,3.09677,Operation Fortune: Ruse de Guerre (2023)
283223,10151854,594767,1.5,2.8274,Shazam! Fury of the Gods (2023)
284293,4873118,882569,4.0,3.69253,Guy Ritchie's The Covenant (2023)
285301,2906216,493529,3.5,3.69497,Dungeons & Dragons: Honor Among Thieves (2023)
285593,6791350,447365,3.0,3.74688,Guardians of the Galaxy Vol. 3 (2023)
286097,13375076,758323,0.5,3.0,The Pope's Exorcist (2023)
286777,21867434,1016084,4.5,3.70968,BlackBerry (2023)
286951,8080204,536437,2.0,2.85674,Hypnotic (2023)
287699,15398776,872585,3.0,3.94015,Oppenheimer (2023)
288265,9603212,575264,3.5,3.67289,Mission: Impossible - Dead Reckoning Part One (2023)
288269,15671028,884605,3.0,3.1283,No Hard Feelings (2023)
288513,1517268,346698,3.0,3.43284,Barbie (2023)
288861,9873892,736769,2.0,3.43909,They Cloned Tyrone (2023)
290213,17024450,926393,1.0,3.48981,The Equalizer 3 (2023)
290383,10160976,968051,1.0,2.90652,The Nun II (2023)
290407,14509110,820609,2.5,3.07725,No One Will Save You (2023)
291419,3291150,299054,1.0,2.325,Expend4bles (2023)
291879,13287846,753342,3.0,2.94755,Napoleon (2023)
293773,9663764,572802,1.0,2.42237,Aquaman and the Lost Kingdom (2023)
296045,1684562,746036,2.5,3.39738,The Fall Guy (2024)
296367,15314262,866398,1.5,3.12411,The Beekeeper (2024)
296831,15239678,693134,3.5,4.15013,Dune: Part Two (2024)
297751,3359350,359410,4.5,3.05876,Road House (2024)
298851,5177120,799583,3.5,3.46266,The Ministry of Ungentlemanly Warfare (2024)
298947,12037194,786892,3.5,3.61356,Furiosa: A Mad Max Saga (2024)
299873,13923084,882059,3.5,3.19281,Boy Kills World (2024)
299959,9466114,843527,4.0,2.93515,The Idea of You (2024)
299987,11389872,653346,2.0,3.31699,Kingdom of the Planet of the Apes (2024)
300117,13433802,762441,2.0,3.07703,A Quiet Place: Day One (2024)
300909,17526714,933260,1.5,3.54138,The Substance (2024)
301335,28607951,1064213,4.0,3.63904,Anora (2024)
301765,23468450,1226578,3.0,3.2322,Longlegs (2024)
301783,1896747,956842,2.5,3.16599,Fly Me to the Moon (2024)
302663,14858658,840705,3.0,3.16452,Blink Twice (2024)
302777,18412256,945961,2.5,3.4761,Alien: Romulus (2024)
303005,1340094,957452,3.0,2.32653,The Crow (2024)
304027,16366836,912649,2.0,2.95349,Venom: The Last Dance (2024)
304061,8999762,549509,1.0,3.50459,The Brutalist (2024)
304561,28015403,1138194,3.5,3.51136,Heretic (2024)
305475,5040012,426063,0.5,3.46375,Nosferatu (2024)
306371,11563598,661539,3.0,3.5344,A Complete Unknown (2024)
308403,12299608,696506,2.5,3.37172,Mickey 17 (2025)
309317,13654226,950396,2.0,3.38196,The Gorge (2025)
310083,13652286,1212855,2.0,3.33333,Fight or Flight (2025)
312063,9603208,575265,2.5,3.38392,Mission: Impossible - The Final Reckoning (2025)
312367,5950044,1061474,2.5,3.54484,Superman (2025)
312377,16311594,911430,3.5,3.73041,F1 (2025)
312835,31176520,648878,3.5,3.44094,Eddington (2025)
312845,32321317,1287141,2.5,3.25781,Pillion (2025)
314205,3402138,1035259,2.5,3.24168,The Naked Gun (2025)
314989,26394837,1161617,3.5,3.57059,Code 3 (2025)
315003,31973693,1267905,4.0,3.33092,The Roses (2025)
315267,30144839,1054867,2.0,3.70729,One Battle After Another (2025)
315489,1493274,1245993,4.0,3.25189,Caught Stealing (2025)
316035,33247023,1337562,2.0,3.32031,Splitsville (2025)
316479,31844586,1223601,3.5,3.46639,Sisu: Road to Revenge (2025)
316501,27681354,1122573,3.0,3.06716,In the Grey (2026)
316533,18392014,941109,3.5,2.86667,Play Dirty (2025)
316757,33046197,1168190,2.5,3.0,The Wrecking Crew (2026)
317029,4712810,425274,1.5,3.05479,Now You See Me: Now You Don't (2025)
317693,24950660,1259102,3.5,3.50503,Eternity (2025)
319813,1341338,1119449,2.5,3.47778,"Good Luck, Have Fun, Don't Die (2026)"
320677,30851137,1159831,2.5,2.95,The Bride! (2026)
320755,32430579,1171145,2.5,3.36628,Crime 101 (2026)
322321,12042730,687163,4.0,4.12629,Project Hail Mary (2026)
324447,26678938,1084187,1.5,2.98148,Pretty Lethal (2026)
324633,33071426,1325734,3.5,3.58738,The Drama (2026)
324643,33612209,1314481,2.5,3.20661,The Devil Wears Prada 2 (2026)
325633,37287335,1339713,2.0,3.90879,Obsession (2026)
325637,34378301,1380291,2.5,2.85294,Tom Clancy's Jack Ryan: Ghost War (2026)
326421,33397980,1358005,1.5,2.76923,Office Romance (2026)
326987,10375624,614945,3.5,3.63636,Voicemails for Isabelle (2026)
